user_id,country,platform_tenure_days,last_30d_sessions,last_90d_spend,ps_plus_member,pre_30d_spend,spend_tier,engagement_tier,stratum,treatment,ps5_purchase_30d,revenue_60d,post_30d_sessions,unsubscribe_flag,optout_flag
26133,FR,1929,11,29.86,1,11.38,S2_mid,E3_high,S2_mid_E3_high,0,1,165.58,11,0,0
26134,DE,2498,9,17.28,0,6.89,S1_low,E2_mid,S1_low_E2_mid,0,0,36.14,10,0,0
26135,US,270,12,67.05,1,26.32,S3_high,E4_vhigh,S3_high_E4_vhigh,0,1,165.93,17,0,0
26136,US,1317,5,140.11,1,26.46,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,48.54,4,0,0
26137,US,1327,4,80.97,0,1.41,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,19.12,2,0,0
26138,US,3198,8,38.54,1,0.0,S2_mid,E2_mid,S2_mid_E2_mid,0,1,167.25,12,0,0
26139,CA,2784,10,32.21,1,0.0,S2_mid,E3_high,S2_mid_E3_high,0,0,0.0,11,0,0
26140,FR,297,10,19.55,1,3.12,S1_low,E3_high,S1_low_E3_high,1,0,6.48,10,0,0
26141,US,630,7,59.96,0,15.65,S3_high,E1_low,S3_high_E1_low,0,0,23.79,8,0,0
26142,US,2691,10,75.8,1,2.77,S3_high,E3_high,S3_high_E3_high,0,0,2.83,7,0,0
26143,US,1335,10,46.19,1,8.19,S3_high,E3_high,S3_high_E3_high,0,0,33.88,13,0,0
26144,US,1868,8,51.02,0,9.48,S3_high,E2_mid,S3_high_E2_mid,1,0,22.45,12,0,0
26145,US,1412,9,26.23,0,10.75,S2_mid,E2_mid,S2_mid_E2_mid,1,0,15.31,8,0,0
26146,US,1190,11,99.52,1,14.71,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,0.0,7,0,0
26147,US,484,9,168.63,0,25.22,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,47.29,18,0,0
26148,US,1509,12,63.42,0,32.54,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,39.65,11,0,0
26149,UK,2911,6,58.03,0,36.9,S3_high,E1_low,S3_high_E1_low,0,0,20.56,7,0,0
26150,AU,2157,7,133.56,1,13.29,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,68.47,4,0,0
26151,US,656,13,16.82,1,24.34,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,8.97,14,0,0
26152,US,1019,8,128.25,0,24.49,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,7.94,2,0,0
26153,US,2609,9,40.27,1,16.89,S2_mid,E2_mid,S2_mid_E2_mid,1,1,156.03,13,0,0
26154,DE,2227,7,31.6,0,0.0,S2_mid,E1_low,S2_mid_E1_low,1,0,23.22,8,0,0
26155,US,3630,12,46.34,0,18.63,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,29.08,14,0,0
26156,CA,1948,9,50.26,0,38.39,S3_high,E2_mid,S3_high_E2_mid,0,0,47.42,9,0,0
26157,US,3472,8,59.54,0,21.59,S3_high,E2_mid,S3_high_E2_mid,0,1,81.74,10,0,0
26158,JP,2813,14,174.7,0,30.05,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,80.69,15,0,0
26159,US,3197,7,90.14,1,24.2,S4_vhigh,E1_low,S4_vhigh_E1_low,1,1,187.15,12,0,0
26160,US,679,10,59.73,1,11.76,S3_high,E3_high,S3_high_E3_high,0,0,0.0,13,0,0
26161,US,1452,9,69.39,1,35.8,S3_high,E2_mid,S3_high_E2_mid,1,0,68.49,6,0,0
26162,US,1320,14,24.28,0,6.09,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,0.0,12,0,0
26163,US,394,5,88.08,0,24.77,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,0.0,7,0,0
26164,JP,1878,6,87.13,0,23.24,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,19.5,2,0,0
26165,UK,233,7,40.74,1,13.66,S2_mid,E1_low,S2_mid_E1_low,1,0,47.81,9,0,0
26166,JP,2663,6,36.06,0,13.87,S2_mid,E1_low,S2_mid_E1_low,0,0,3.09,5,0,0
26167,JP,999,14,171.49,1,50.62,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,77.75,17,0,0
26168,US,1246,9,4.48,1,0.0,S1_low,E2_mid,S1_low_E2_mid,0,0,0.0,6,0,0
26169,FR,918,12,21.96,1,8.44,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,34.56,8,0,0
26170,DE,1136,8,22.17,1,6.09,S1_low,E2_mid,S1_low_E2_mid,0,0,86.42,8,0,0
26171,US,1690,5,60.8,0,13.55,S3_high,E1_low,S3_high_E1_low,0,0,1.84,6,0,0
26172,UK,3262,14,47.19,1,2.63,S3_high,E4_vhigh,S3_high_E4_vhigh,0,1,180.98,17,0,0
26173,JP,504,10,154.96,0,27.25,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,53.16,14,0,0
26174,DE,424,9,59.42,0,11.69,S3_high,E2_mid,S3_high_E2_mid,1,0,90.62,9,0,0
26175,UK,1180,11,119.36,0,25.57,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,11.17,10,0,0
26176,US,2662,5,55.95,1,0.0,S3_high,E1_low,S3_high_E1_low,0,0,27.46,6,0,0
26177,FR,2760,5,97.44,1,25.4,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,89.94,4,0,0
26178,US,2941,7,8.59,1,0.0,S1_low,E1_low,S1_low_E1_low,0,0,20.83,6,0,0
26179,UK,2484,10,77.89,0,22.31,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,58.62,15,0,0
26180,UK,976,12,39.49,1,14.02,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,18.39,12,0,0
26181,US,2410,3,35.95,0,7.01,S2_mid,E1_low,S2_mid_E1_low,1,1,190.17,1,0,0
26182,US,1612,10,112.7,1,31.98,S4_vhigh,E3_high,S4_vhigh_E3_high,1,1,248.66,15,0,0
26183,UK,2498,11,13.16,1,0.83,S1_low,E3_high,S1_low_E3_high,0,0,76.74,12,0,0
26184,US,1911,9,8.38,1,0.0,S1_low,E2_mid,S1_low_E2_mid,0,0,17.91,13,0,0
26185,US,3400,9,44.96,0,24.56,S3_high,E2_mid,S3_high_E2_mid,0,0,101.98,8,0,0
26186,US,2819,14,39.61,0,8.2,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,0,23.02,13,0,0
26187,CA,3588,8,45.61,0,9.6,S3_high,E2_mid,S3_high_E2_mid,0,0,56.37,12,0,0
26188,US,3193,11,108.42,0,13.81,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,88.26,15,0,0
26189,US,1823,6,24.45,0,27.35,S2_mid,E1_low,S2_mid_E1_low,0,0,40.62,4,0,0
26190,JP,1451,12,34.41,0,8.48,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,0,1.37,20,0,0
26191,US,1042,6,42.49,1,21.65,S2_mid,E1_low,S2_mid_E1_low,1,0,0.0,6,0,0
26192,JP,1291,8,69.08,1,18.86,S3_high,E2_mid,S3_high_E2_mid,1,0,100.05,11,0,0
26193,US,740,5,68.47,0,2.33,S3_high,E1_low,S3_high_E1_low,0,0,45.21,4,0,0
26194,US,1301,9,62.99,0,5.46,S3_high,E2_mid,S3_high_E2_mid,0,0,0.0,10,0,0
26195,DE,3198,5,87.79,0,31.62,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,18.34,11,0,0
26196,US,737,6,22.1,0,5.34,S1_low,E1_low,S1_low_E1_low,1,0,81.15,7,0,0
26197,AU,3205,21,50.44,0,49.16,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,31.7,25,0,0
26198,US,231,8,47.22,0,21.3,S3_high,E2_mid,S3_high_E2_mid,0,0,51.03,11,0,0
26199,FR,621,12,10.74,1,5.49,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,20.76,17,0,0
26200,US,3248,11,130.4,0,36.3,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,10.64,17,0,0
26201,FR,1937,6,49.89,1,21.4,S3_high,E1_low,S3_high_E1_low,0,1,191.93,13,0,0
26202,US,1159,12,14.45,0,7.46,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,31.89,15,0,0
26203,UK,728,9,23.43,1,8.23,S1_low,E2_mid,S1_low_E2_mid,1,0,35.6,17,0,0
26204,US,70,13,43.26,1,7.48,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,1,169.93,17,0,0
26205,FR,774,6,8.23,0,20.15,S1_low,E1_low,S1_low_E1_low,0,0,46.53,5,0,0
26206,US,555,7,17.84,1,7.58,S1_low,E1_low,S1_low_E1_low,0,0,44.75,10,0,0
26207,US,2515,10,41.15,0,11.6,S2_mid,E3_high,S2_mid_E3_high,0,0,30.88,13,0,0
26208,UK,3441,11,22.75,1,25.51,S1_low,E3_high,S1_low_E3_high,1,1,169.41,17,0,0
26209,US,936,11,42.3,0,24.73,S2_mid,E3_high,S2_mid_E3_high,1,1,140.77,19,0,0
26210,DE,251,8,19.76,0,9.63,S1_low,E2_mid,S1_low_E2_mid,0,0,63.21,8,0,0
26211,UK,3625,12,8.64,1,22.52,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,23.01,15,0,0
26212,US,2535,14,55.1,1,22.45,S3_high,E4_vhigh,S3_high_E4_vhigh,0,1,199.64,18,0,0
26213,DE,1464,11,92.49,1,19.32,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,34.4,15,0,0
26214,US,2856,11,72.44,0,31.7,S3_high,E3_high,S3_high_E3_high,0,0,2.15,10,0,0
26215,CA,2550,12,10.82,0,14.89,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,31.31,9,0,0
26216,US,2738,9,63.77,0,16.94,S3_high,E2_mid,S3_high_E2_mid,1,1,130.38,8,0,0
26217,US,642,12,33.73,0,18.76,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,3.13,12,0,0
26218,FR,1236,4,57.44,0,20.06,S3_high,E1_low,S3_high_E1_low,1,0,68.93,4,0,0
26219,JP,1915,12,8.11,1,12.03,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,33.35,14,0,0
26220,JP,2345,9,69.45,1,19.03,S3_high,E2_mid,S3_high_E2_mid,0,0,33.71,14,0,0
26221,UK,2042,8,42.01,0,12.16,S2_mid,E2_mid,S2_mid_E2_mid,1,0,103.85,6,0,0
26222,US,1049,8,185.37,1,44.79,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,50.6,4,0,0
26223,US,1371,9,24.83,1,9.21,S2_mid,E2_mid,S2_mid_E2_mid,1,0,41.15,10,0,0
26224,US,1537,9,18.08,1,22.49,S1_low,E2_mid,S1_low_E2_mid,1,1,238.48,17,0,0
26225,UK,302,8,69.71,0,24.33,S3_high,E2_mid,S3_high_E2_mid,0,0,76.85,11,0,0
26226,US,3038,6,8.35,1,0.0,S1_low,E1_low,S1_low_E1_low,1,1,158.03,5,0,0
26227,AU,2378,8,45.6,1,10.34,S3_high,E2_mid,S3_high_E2_mid,1,0,51.69,3,0,0
26228,US,2225,11,196.98,0,31.1,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,114.7,9,0,0
26229,US,2802,6,83.55,0,24.57,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,49.94,10,0,0
26230,FR,1726,8,158.28,0,34.59,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,63.41,10,0,0
26231,US,2159,9,61.92,1,30.19,S3_high,E2_mid,S3_high_E2_mid,0,0,10.94,15,0,0
26232,US,2516,10,27.27,1,25.19,S2_mid,E3_high,S2_mid_E3_high,1,1,161.27,10,0,0
26233,US,2382,12,74.95,0,19.07,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,26.59,12,0,0
26234,AU,2709,4,81.25,0,20.92,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,69.78,3,0,0
26235,US,280,13,97.82,0,6.54,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,9.31,13,0,0
26236,US,3396,5,5.35,1,12.88,S1_low,E1_low,S1_low_E1_low,0,0,41.28,3,0,0
26237,US,1939,12,108.86,0,34.31,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,0,56.14,3,0,0
26238,CA,2811,8,13.7,0,22.09,S1_low,E2_mid,S1_low_E2_mid,0,0,66.98,6,0,0
26239,US,174,13,151.98,0,32.79,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,1,204.7,12,0,0
26240,CA,1762,7,21.78,0,4.45,S1_low,E1_low,S1_low_E1_low,0,0,15.57,8,0,0
26241,US,1674,8,5.95,1,30.86,S1_low,E2_mid,S1_low_E2_mid,0,1,238.51,10,0,0
26242,JP,819,11,20.29,1,0.0,S1_low,E3_high,S1_low_E3_high,0,0,0.0,7,0,0
26243,UK,3262,12,38.23,0,7.56,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,38.89,12,0,0
26244,UK,1732,14,43.07,1,5.89,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,0,64.77,12,0,0
26245,US,3260,8,5.04,0,7.65,S1_low,E2_mid,S1_low_E2_mid,1,0,32.88,7,0,0
26246,US,1622,8,7.46,1,21.39,S1_low,E2_mid,S1_low_E2_mid,0,1,112.75,7,0,0
26247,US,2173,11,19.66,0,18.81,S1_low,E3_high,S1_low_E3_high,1,0,16.72,14,0,0
26248,US,2198,5,23.68,1,0.57,S2_mid,E1_low,S2_mid_E1_low,1,1,119.65,8,0,0
26249,US,2324,11,55.48,1,8.35,S3_high,E3_high,S3_high_E3_high,1,1,100.77,10,0,0
26250,US,2294,9,47.46,0,16.41,S3_high,E2_mid,S3_high_E2_mid,1,0,56.66,13,0,0
26251,US,2933,7,30.96,0,10.27,S2_mid,E1_low,S2_mid_E1_low,0,0,52.19,11,0,0
26252,US,815,6,80.56,1,33.79,S4_vhigh,E1_low,S4_vhigh_E1_low,1,1,107.39,6,0,0
26253,US,2621,7,42.13,1,24.0,S2_mid,E1_low,S2_mid_E1_low,1,1,184.97,4,0,0
26254,US,2948,4,7.59,1,8.96,S1_low,E1_low,S1_low_E1_low,0,0,56.64,6,0,0
26255,DE,2997,8,42.17,1,16.59,S2_mid,E2_mid,S2_mid_E2_mid,1,0,30.48,6,0,0
26256,US,1526,12,20.63,1,2.78,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,50.94,8,0,0
26257,DE,1550,11,27.26,1,11.61,S2_mid,E3_high,S2_mid_E3_high,1,0,0.0,10,0,0
26258,US,2879,9,95.43,0,28.4,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,34.18,9,0,0
26259,AU,1892,8,4.06,1,4.23,S1_low,E2_mid,S1_low_E2_mid,1,0,32.08,6,0,0
26260,US,86,10,63.83,0,0.18,S3_high,E3_high,S3_high_E3_high,0,1,200.78,12,0,0
26261,US,2749,7,62.0,1,14.4,S3_high,E1_low,S3_high_E1_low,0,1,169.57,5,0,0
26262,UK,2816,13,70.11,1,34.7,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,28.42,21,0,0
26263,US,1878,12,26.75,1,7.48,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,1,34.96,19,0,0
26264,US,2018,13,33.13,0,19.23,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,31.63,9,0,0
26265,US,1946,9,65.91,1,0.0,S3_high,E2_mid,S3_high_E2_mid,1,0,12.71,8,0,0
26266,AU,1562,9,12.51,0,16.5,S1_low,E2_mid,S1_low_E2_mid,1,0,76.16,8,0,0
26267,JP,2555,10,15.62,1,4.49,S1_low,E3_high,S1_low_E3_high,0,0,22.75,8,0,0
26268,US,546,5,37.42,0,11.68,S2_mid,E1_low,S2_mid_E1_low,1,1,205.05,4,0,0
26269,FR,1074,12,39.0,0,0.0,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,33.73,15,0,0
26270,US,3239,9,30.08,0,13.97,S2_mid,E2_mid,S2_mid_E2_mid,1,0,30.23,15,0,0
26271,US,2933,6,12.09,1,0.0,S1_low,E1_low,S1_low_E1_low,1,0,34.78,8,0,0
26272,US,222,4,74.28,1,28.85,S3_high,E1_low,S3_high_E1_low,1,0,48.21,1,0,0
26273,US,651,8,123.14,0,45.37,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,33.95,6,0,0
26274,JP,441,12,164.3,1,39.92,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,0,68.0,9,0,0
26275,FR,3497,8,76.51,0,28.09,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,34.35,12,0,0
26276,JP,3092,9,35.8,0,8.44,S2_mid,E2_mid,S2_mid_E2_mid,0,0,5.72,8,0,0
26277,UK,2108,7,115.83,1,21.67,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,6.26,7,0,0
26278,US,2522,10,52.34,0,35.12,S3_high,E3_high,S3_high_E3_high,0,0,16.53,10,0,0
26279,DE,2264,7,21.96,0,19.92,S1_low,E1_low,S1_low_E1_low,0,0,0.0,9,0,0
26280,US,3085,7,59.05,0,19.45,S3_high,E1_low,S3_high_E1_low,1,0,78.13,3,0,0
26281,FR,3363,5,17.5,1,2.61,S1_low,E1_low,S1_low_E1_low,0,0,6.66,6,0,0
26282,US,3548,13,217.09,1,30.02,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,0,81.27,9,0,0
26283,FR,1265,9,53.39,1,11.09,S3_high,E2_mid,S3_high_E2_mid,1,0,86.63,10,0,0
26284,UK,1261,9,94.5,1,37.47,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,38.34,8,0,0
26285,US,445,10,65.77,0,23.51,S3_high,E3_high,S3_high_E3_high,0,1,238.46,14,0,0
26286,US,2958,9,17.08,0,6.85,S1_low,E2_mid,S1_low_E2_mid,1,0,0.0,8,0,0
26287,US,1545,11,65.98,1,25.2,S3_high,E3_high,S3_high_E3_high,1,0,40.92,11,0,0
26288,US,168,6,75.5,1,24.39,S3_high,E1_low,S3_high_E1_low,0,0,22.39,9,0,0
26289,JP,3029,9,75.22,0,19.18,S3_high,E2_mid,S3_high_E2_mid,1,0,57.63,9,0,0
26290,US,3330,7,25.9,0,9.94,S2_mid,E1_low,S2_mid_E1_low,1,0,63.85,8,0,0
26291,US,3124,8,67.14,1,20.68,S3_high,E2_mid,S3_high_E2_mid,0,0,54.02,6,0,0
26292,US,2335,10,109.82,0,15.77,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,26.85,16,0,0
26293,US,3192,5,113.55,0,26.95,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,50.36,4,0,0
26294,US,3299,10,134.9,0,39.6,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,90.15,8,0,0
26295,FR,1999,8,90.38,0,19.66,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,38.31,11,0,0
26296,UK,2071,6,42.16,1,17.59,S2_mid,E1_low,S2_mid_E1_low,1,0,85.99,6,0,0
26297,JP,1198,11,57.48,0,22.44,S3_high,E3_high,S3_high_E3_high,0,0,30.01,8,0,0
26298,US,2314,12,12.36,0,28.43,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,26.37,4,0,0
26299,US,3639,8,100.63,0,0.0,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,91.01,14,0,0
26300,US,3396,9,53.92,1,21.65,S3_high,E2_mid,S3_high_E2_mid,1,1,200.75,8,0,0
26301,US,3094,8,194.88,0,46.82,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,72.44,4,0,0
26302,US,1124,8,73.98,1,14.76,S3_high,E2_mid,S3_high_E2_mid,1,0,43.54,11,0,0
26303,US,2770,9,36.68,1,4.0,S2_mid,E2_mid,S2_mid_E2_mid,1,1,113.76,11,0,0
26304,CA,1276,13,91.04,0,19.97,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,0,72.17,20,0,0
26305,US,93,8,10.13,1,9.56,S1_low,E2_mid,S1_low_E2_mid,0,1,131.27,7,0,0
26306,CA,3113,7,96.74,1,35.36,S4_vhigh,E1_low,S4_vhigh_E1_low,0,1,158.3,12,0,0
26307,CA,1130,15,19.76,1,9.05,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,23.92,18,0,0
26308,DE,3523,12,160.93,0,45.98,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,0,1,159.32,16,0,0
26309,US,2007,12,87.87,0,4.91,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,0,0.0,20,0,0
26310,UK,2447,6,80.07,0,34.97,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,39.77,4,0,0
26311,US,2114,6,32.17,0,31.35,S2_mid,E1_low,S2_mid_E1_low,1,1,129.47,20,0,0
26312,US,1586,7,10.29,1,22.45,S1_low,E1_low,S1_low_E1_low,1,0,84.84,7,0,0
26313,US,3318,5,34.37,1,0.0,S2_mid,E1_low,S2_mid_E1_low,1,1,110.98,6,0,0
26314,US,432,9,23.77,0,14.38,S2_mid,E2_mid,S2_mid_E2_mid,1,0,40.63,4,0,0
26315,US,616,8,36.46,0,4.99,S2_mid,E2_mid,S2_mid_E2_mid,0,1,40.63,8,0,0
26316,DE,2228,9,22.36,0,12.12,S1_low,E2_mid,S1_low_E2_mid,1,0,75.73,11,0,0
26317,DE,3532,9,11.17,0,1.01,S1_low,E2_mid,S1_low_E2_mid,1,0,57.7,8,0,0
26318,US,3013,8,225.09,0,59.57,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,1,140.38,6,0,0
26319,US,2588,11,36.72,0,6.25,S2_mid,E3_high,S2_mid_E3_high,0,1,155.3,8,0,0
26320,US,427,9,14.94,0,0.0,S1_low,E2_mid,S1_low_E2_mid,0,0,0.0,8,0,0
26321,AU,240,7,129.99,1,35.32,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,21.47,7,0,0
26322,US,1081,8,125.93,1,27.45,S4_vhigh,E2_mid,S4_vhigh_E2_mid,1,0,1.37,10,0,0
26323,US,2617,6,58.05,1,10.44,S3_high,E1_low,S3_high_E1_low,0,0,4.49,2,0,0
26324,US,398,11,15.57,0,28.14,S1_low,E3_high,S1_low_E3_high,1,0,100.25,8,0,0
26325,DE,1313,6,49.12,1,16.13,S3_high,E1_low,S3_high_E1_low,1,0,131.08,4,0,0
26326,US,1256,6,32.12,0,12.24,S2_mid,E1_low,S2_mid_E1_low,1,0,76.9,7,0,0
26327,US,580,8,12.03,1,10.64,S1_low,E2_mid,S1_low_E2_mid,0,0,30.07,11,0,0
26328,US,2119,12,49.47,1,20.56,S3_high,E4_vhigh,S3_high_E4_vhigh,1,0,29.73,7,0,0
26329,UK,891,12,16.62,1,5.6,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,20.94,13,0,0
26330,US,500,11,89.34,0,30.11,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,34.7,14,0,0
26331,AU,1598,5,183.09,1,21.0,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,15.68,7,0,0
26332,JP,1744,12,3.33,0,0.0,S1_low,E4_vhigh,S1_low_E4_vhigh,0,0,71.9,11,0,0
26333,US,772,5,100.92,0,41.09,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,50.04,5,0,0
26334,JP,79,6,122.29,0,23.16,S4_vhigh,E1_low,S4_vhigh_E1_low,1,0,31.69,10,0,0
26335,FR,288,8,5.89,0,16.89,S1_low,E2_mid,S1_low_E2_mid,1,0,21.32,14,0,0
26336,US,3013,15,30.15,1,30.96,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,0,9.86,15,0,0
26337,DE,3002,10,18.77,1,0.0,S1_low,E3_high,S1_low_E3_high,0,0,35.74,9,0,0
26338,US,2476,8,69.35,0,24.98,S3_high,E2_mid,S3_high_E2_mid,1,0,33.89,8,0,0
26339,US,996,4,119.18,0,16.43,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,38.17,5,0,0
26340,US,2379,13,68.19,0,18.92,S3_high,E4_vhigh,S3_high_E4_vhigh,0,0,88.36,4,0,0
26341,FR,3365,9,64.56,0,10.99,S3_high,E2_mid,S3_high_E2_mid,1,0,41.06,7,0,0
26342,JP,3098,10,48.01,0,11.9,S3_high,E3_high,S3_high_E3_high,1,0,67.1,14,0,0
26343,US,2595,5,58.17,1,4.76,S3_high,E1_low,S3_high_E1_low,1,0,47.75,5,0,0
26344,UK,532,5,57.33,0,20.91,S3_high,E1_low,S3_high_E1_low,1,1,89.06,6,0,0
26345,UK,1642,11,113.32,0,29.53,S4_vhigh,E3_high,S4_vhigh_E3_high,0,1,147.66,13,0,0
26346,JP,3533,6,21.72,0,0.0,S1_low,E1_low,S1_low_E1_low,0,0,15.97,5,0,0
26347,US,2846,14,86.65,0,33.44,S4_vhigh,E4_vhigh,S4_vhigh_E4_vhigh,1,0,18.58,13,0,0
26348,US,199,11,28.75,0,12.1,S2_mid,E3_high,S2_mid_E3_high,0,0,23.63,11,0,0
26349,US,3216,7,68.08,1,32.43,S3_high,E1_low,S3_high_E1_low,1,0,60.29,10,0,0
26350,US,1643,7,91.86,0,37.48,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,28.73,8,0,0
26351,US,578,11,10.01,0,3.38,S1_low,E3_high,S1_low_E3_high,1,0,33.23,8,1,0
26352,US,36,6,94.16,0,30.07,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,46.54,5,0,0
26353,US,1500,12,4.18,1,25.52,S1_low,E4_vhigh,S1_low_E4_vhigh,1,0,51.47,9,0,0
26354,JP,3363,7,54.59,0,26.59,S3_high,E1_low,S3_high_E1_low,0,0,53.62,8,0,0
26355,US,2225,15,25.89,0,7.35,S2_mid,E4_vhigh,S2_mid_E4_vhigh,0,0,80.87,19,0,0
26356,US,1758,11,27.78,0,10.63,S2_mid,E3_high,S2_mid_E3_high,0,0,29.6,4,0,0
26357,DE,1908,10,50.37,0,3.95,S3_high,E3_high,S3_high_E3_high,0,0,12.55,10,0,0
26358,US,1019,13,39.18,0,37.05,S2_mid,E4_vhigh,S2_mid_E4_vhigh,1,0,81.62,11,0,0
26359,UK,97,10,81.52,0,33.47,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,85.27,14,0,0
26360,FR,1637,10,52.53,0,36.16,S3_high,E3_high,S3_high_E3_high,0,0,52.3,14,0,0
26361,US,695,10,83.55,0,28.11,S4_vhigh,E3_high,S4_vhigh_E3_high,0,0,8.56,14,0,0
26362,US,3473,10,51.22,0,13.88,S3_high,E3_high,S3_high_E3_high,1,1,145.09,11,0,0
26363,US,937,3,79.0,1,11.17,S4_vhigh,E1_low,S4_vhigh_E1_low,0,0,3.9,2,0,0
26364,US,863,8,53.52,0,21.32,S3_high,E2_mid,S3_high_E2_mid,0,1,263.35,7,0,0
26365,CA,1660,13,23.28,1,4.08,S1_low,E4_vhigh,S1_low_E4_vhigh,1,1,151.88,11,0,0
26366,US,1279,9,4.47,1,7.85,S1_low,E2_mid,S1_low_E2_mid,0,0,32.61,10,0,0
26367,US,2219,8,90.47,0,29.24,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,26.96,9,0,0
26368,US,67,10,114.44,0,30.73,S4_vhigh,E3_high,S4_vhigh_E3_high,1,0,75.13,10,0,0
26369,US,3551,9,79.07,0,38.25,S4_vhigh,E2_mid,S4_vhigh_E2_mid,0,0,64.03,4,0,0
26370,US,824,5,28.97,1,16.18,S2_mid,E1_low,S2_mid_E1_low,1,0,51.62,3,0,0
26371,US,2432,7,52.87,1,0.7,S3_high,E1_low,S3_high_E1_low,0,0,73.75,5,0,0
